group,TD-DOA,keyword
Normal,56,HLM
Normal,121,HLM
Normal,4,HLM
DS,21,HLM
DS,139,HLM
Normal,65,HLM
Normal,183,HLM
Normal,183,HLM
Normal,238,HLM
Normal,257,HLM
Normal,264,HLM
Normal,61,HLM
Normal,75,HLM
Normal,123,HLM
Normal,21,HLM
Normal,16,HLM
Normal,21,HLM
Legal,15,HLM
Normal,21,HLM
Normal,176,HLM
Normal,333,HLM
Normal,373,HLM
Normal,16,HLM
Normal,26,HLM
Normal,126,HLM
Normal,81,HLM
Normal,52,HLM
DS,32,HLM
Normal,37,HLM
Normal,18,HLM
Normal,45,HLM
Normal,46,HLM
Normal,36,HLM
Normal,55,HLM
Normal,20,HLM
Normal,21,HLM
DS,21,HLM
DS,47,HLM
Normal,14,HLM
Normal,19,HLM
Normal,55,HLM
Normal,37,HLM
Legal,100,HLM
Normal,35,HLM
Normal,19,HLM
Normal,33,HLM
Normal,24,HLM
Normal,33,HLM
Normal,18,HLM
Normal,279,HLM
Normal,64,HLM
Normal,24,HLM
Normal,36,HLM
Normal,14,HLM
Normal,21,HLM
DS,15,HLM
Normal,14,HLM
Normal,22,HLM
Normal,28,HLM
DS,22,HLM
Normal,43,HLM
Normal,10,HLM
DS,20,HLM
DS,153,HLM
DS,153,HLM
Normal,22,HLM
Normal,27,HLM
DS,23,HLM
Normal,25,HLM
Normal,54,HLM
Normal,11,HLM
DS,60,HLM
DS,493,HLM
DS,522,HLM
Normal,16,HLM
Normal,23,HLM
Normal,79,HLM
Normal,113,HLM
Normal,121,HLM
Normal,162,HLM
Normal,27,HLM
Normal,15,HLM
Normal,57,HLM
Normal,20,HLM
Normal,19,HLM
Normal,23,HLM
Normal,113,HLM
Normal,93,HLM
DS,54,HLM
DS,192,HLM
DS,227,HLM
Normal,66,HLM
Normal,31,HLM
Normal,34,HLM
Normal,29,HLM
Normal,10,HLM
Normal,31,HLM
Normal,34,HLM
Normal,44,HLM
DS,65,HLM
DS,65,HLM
DS,86,HLM
DS,238,HLM
DS,238,HLM
DS,79,HLM
DS,162,HLM
DS,204,HLM
DS,222,HLM
DS,53,HLM
DS,90,HLM
Normal,122,HLM
DS,177,HLM
DS,206,HLM
DS,230,HLM
DS,531,HLM
Normal,71,HLM
DS,28,HLM
Normal,22,HLM
Normal,35,HLM
Legal,31,HLM
DS,62,HLM
Normal,21,HLM
Normal,89,HLM
Normal,186,HLM
Normal,193,HLM
Normal,251,HLM
Normal,292,HLM
Normal,349,HLM
Normal,376,HLM
Normal,384,HLM
Normal,398,HLM
Normal,552,HLM
Normal,573,HLM
Normal,34,HLM
Normal,34,HLM
Normal,27,HLM
Normal,26,HLM
DS,17,HLM
Normal,17,HLM
Normal,21,HLM
Normal,100,HLM
Normal,41,HLM
Normal,41,HLM
Normal,86,HLM
Normal,24,HLM
Normal,64,HLM
Normal,64,HLM
DS,41,HLM
DS,41,HLM
DS,114,HLM
DS,126,HLM
DS,259,HLM
DS,426,HLM
Normal,109,HLM
Normal,26,HLM
Normal,28,HLM
Normal,74,HLM
Normal,124,HLM
Normal,719,HLM
Normal,19,HLM
Normal,25,HLM
Normal,19,HLM
Normal,106,HLM
Normal,298,HLM
Normal,50,HLM
Normal,37,HLM
Normal,32,HLM
Normal,117,HLM
Normal,28,HLM
Normal,23,HLM
Normal,29,HLM
Normal,43,HLM
Normal,28,HLM
Normal,737,HLM
DS,21,HLM
DS,276,HLM
Normal,28,HLM
Normal,79,HLM
Normal,18,HLM
Normal,27,HLM
Normal,42,HLM
Normal,60,HLM
Normal,34,HLM
Normal,15,HLM
Normal,20,HLM
Normal,24,HLM
Normal,123,HLM
Normal,41,HLM
DS,37,HLM
DS,37,HLM
DS,50,HLM
DS,68,HLM
DS,181,HLM
DS,233,HLM
Normal,34,HLM
Normal,20,HLM
Normal,32,HLM
Normal,182,HLM
Normal,102,HLM
Normal,43,HLM
Normal,31,HLM
Normal,63,HLM
Normal,55,HLM
DS,30,HLM
DS,30,HLM
Normal,81,HLM
Legal,53,HLM
Normal,31,HLM
Normal,20,HLM
Normal,25,HLM
Normal,30,HLM
Normal,204,HLM
Normal,57,HLM
Normal,29,HLM
Normal,30,HLM
Normal,46,HLM
Normal,27,HLM
Normal,21,HLM
Normal,25,HLM
Normal,19,HLM
Normal,17,HLM
Normal,127,HLM
Normal,32,HLM
Normal,30,HLM
Normal,71,HLM
Normal,125,HLM
Legal,22,HLM
Normal,18,HLM
Normal,11,HLM
Legal,54,HLM
Normal,17,HLM
Normal,92,HLM
Normal,36,HLM
Normal,16,HLM
DS,277,HLM
DS,312,HLM
Normal,245,HLM
Normal,22,HLM
Normal,151,HLM
Normal,76,HLM
Normal,25,HLM
Normal,19,HLM
Normal,19,HLM
Legal,65,HLM
Legal,65,HLM
Normal,122,HLM
Normal,9,HLM
Legal,139,HLM
Legal,243,HLM
Normal,36,HLM
Normal,15,HLM
Normal,20,HLM
Normal,22,HLM
Normal,20,HLM
Normal,345,HLM
Normal,23,HLM
Normal,24,HLM
Normal,24,HLM
Normal,48,HLM
Normal,88,HLM
Normal,18,HLM
Normal,10,HLM
Normal,159,HLM
Normal,22,HLM
Normal,20,HLM
Normal,17,HLM
Normal,21,HLM
Normal,16,HLM
Legal,26,HLM
Normal,15,HLM
Normal,21,HLM
Normal,23,HLM
Normal,64,HLM
Normal,30,HLM
Normal,41,HLM
Normal,42,HLM
Normal,36,HLM
Normal,23,HLM
Normal,19,HLM
Normal,48,HLM
Normal,66,HLM
Normal,66,HLM
Normal,19,HLM
Normal,19,HLM
Normal,19,HLM
Normal,12,HLM
Normal,28,HLM
Normal,56,HLM
Normal,19,HLM
Normal,23,HLM
Normal,105,HLM
Normal,19,HLM
Normal,48,HLM
Normal,137,HLM
Normal,25,HLM
Normal,53,HLM
Normal,161,HLM
Normal,32,HLM
Normal,28,HLM
Normal,109,HLM
Normal,9,HLM
Normal,12,HLM
Normal,23,HLM
Normal,29,HLM
Normal,21,HLM
Normal,32,HLM
Normal,205,HLM
Normal,45,HLM
Normal,27,HLM
Normal,186,HLM
Normal,47,HLM
Normal,43,HLM
Normal,54,HLM
Normal,181,HLM
Normal,50,HLM
Normal,27,HLM
Normal,552,HLM
Normal,22,HLM
Normal,85,HLM
Normal,46,HLM
Normal,53,HLM
Normal,40,HLM
Normal,18,HLM
Normal,57,HLM
Normal,18,HLM
Normal,19,HLM
Normal,22,HLM
Normal,22,HLM
Normal,48,HLM
Normal,137,HLM
Normal,20,HLM
Normal,21,HLM
Normal,16,HLM
Normal,53,HLM
Normal,23,HLM
Normal,94,HLM
Normal,16,HLM
Normal,12,HLM
Normal,16,HLM
Normal,24,HLM
Normal,29,HLM
Normal,24,HLM
Normal,13,HLM
Normal,18,HLM
Normal,12,HLM
Normal,38,HLM
Normal,25,HLM
Normal,19,HLM
Normal,13,HLM
Normal,20,HLM
Normal,27,HLM
Normal,123,HLM
Normal,18,HLM
Normal,14,HLM
Normal,215,HLM
Normal,8,HLM
Normal,7,HLM
Normal,28,HLM
Normal,95,HLM
Normal,19,HLM
Normal,13,HLM
Normal,82,HLM
Normal,19,HLM
Normal,71,HLM
Normal,28,HLM
Normal,17,HLM
Normal,39,HLM
Normal,30,HLM
Normal,24,HLM
Normal,50,HLM
Normal,43,HLM
Normal,36,HLM
Normal,37,HLM
Normal,17,HLM
Normal,23,HLM
Normal,16,HLM
Normal,17,HLM
Normal,21,HLM
Normal,37,HLM
Normal,23,HLM
Normal,25,HLM
Normal,16,HLM
Normal,46,HLM
Normal,25,HLM
Normal,42,HLM
Normal,16,HLM
Legal,19,HLM
Normal,51,HLM
Normal,42,HLM
Legal,21,HLM
Normal,26,HLM
Normal,50,HLM
Normal,25,HLM
Normal,25,HLM
Normal,27,HLM
Normal,24,HLM
Normal,29,HLM
Normal,89,HLM
Normal,14,HLM
Normal,14,HLM
Normal,17,HLM
Normal,26,HLM
Normal,15,HLM
Normal,11,HLM
Normal,231,HLM
Normal,57,HLM
Normal,10,HLM
Normal,3,HLM
Normal,93,HLM
Normal,11,HLM
Legal,45,HLM
Normal,17,HLM
Normal,263,HLM
Normal,50,HLM
Normal,23,HLM
Normal,30,HLM
Normal,42,HLM
Normal,29,HLM
Normal,25,HLM
Legal,161,HLM
Normal,21,HLM
Normal,90,HLM
Normal,21,HLM
Normal,21,HLM
Normal,21,HLM
Normal,215,HLM
Normal,22,HLM
Normal,20,HLM
Normal,17,HLM
Normal,21,HLM
Normal,11,HLM
Normal,44,HLM
Normal,45,HLM
Normal,9,HLM
Normal,22,HLM
Normal,23,HLM
Normal,101,HLM
Normal,97,HLM
Normal,78,HLM
Normal,50,HLM
Normal,28,HLM
Normal,29,HLM
Normal,18,HLM
Normal,15,HLM
Normal,18,HLM
Normal,20,HLM
Normal,14,HLM
Normal,39,HLM
Normal,22,HLM
Normal,33,HLM
Normal,24,HLM
Normal,27,HLM
Normal,18,HLM
Normal,37,HLM
Normal,30,HLM
Normal,30,HLM
Normal,24,HLM
Normal,60,HLM
Normal,31,HLM
Normal,196,HLM
Legal,25,HLM
Normal,241,HLM
Normal,24,HLM
Normal,49,HLM
Normal,12,HLM
Normal,12,HLM
Normal,47,HLM
Normal,20,HLM
Normal,13,HLM
Normal,42,HLM
Normal,23,HLM
Normal,114,HLM
Normal,42,HLM
DS,19,HLM
Normal,19,HLM
Normal,21,HLM
Normal,34,HLM
Normal,28,HLM
Normal,24,HLM
Normal,40,HLM
Normal,23,HLM
Normal,26,HLM
Normal,35,HLM
Normal,26,HLM
Normal,49,HLM
Normal,10,HLM
Normal,83,HLM
Normal,16,HLM
Normal,27,HLM
Normal,20,HLM
Normal,69,HLM
Normal,20,HLM
Normal,90,HLM
Normal,23,HLM
Normal,22,HLM
Normal,14,HLM
Normal,15,HLM
Normal,22,HLM
Normal,21,HLM
Normal,121,HLM
Normal,120,HLM
Normal,25,HLM
Normal,22,HLM
Normal,49,HLM
Normal,160,HLM
Normal,86,HLM
Normal,38,HLM
Normal,20,HLM
Normal,31,HLM
Normal,28,HLM
Normal,16,HLM
Normal,51,HLM
Normal,36,HLM
Normal,47,HLM
Normal,22,HLM
Normal,25,HLM
Normal,14,HLM
Normal,23,HLM
Normal,9,HLM
Normal,24,HLM
Normal,32,HLM
Normal,44,HLM
Normal,103,HLM
Normal,13,HLM
Normal,66,HLM
Normal,39,HLM
Normal,21,HLM
Normal,35,HLM
Normal,274,HLM
Normal,23,HLM
Normal,37,HLM
Normal,19,HLM
Normal,34,HLM
Normal,28,HLM
Normal,20,HLM
Normal,18,HLM
Normal,34,HLM
Normal,18,HLM
Normal,15,HLM
Normal,34,HLM
Normal,20,HLM
Normal,18,HLM
Normal,14,HLM
Normal,24,HLM
Normal,15,HLM
Normal,22,HLM
Normal,38,HLM
Normal,20,HLM
Normal,23,HLM
Normal,13,HLM
Normal,26,HLM
Normal,74,HLM
Normal,18,HLM
Normal,14,HLM
Normal,22,HLM
Normal,20,HLM
Normal,24,HLM
Normal,29,HLM
Normal,23,HLM
Normal,33,HLM
Normal,18,HLM
Normal,25,HLM
Normal,25,HLM
Normal,22,HLM
Normal,21,HLM
Normal,20,HLM
Normal,20,HLM
Normal,24,HLM
Normal,14,HLM
Normal,13,HLM
Normal,19,HLM
Normal,27,HLM
Normal,37,HLM
Normal,14,HLM
Normal,349,HLM
Normal,21,HLM
Normal,24,HLM
Normal,33,HLM
Normal,496,HLM
Normal,20,HLM
Normal,46,HLM
Normal,34,HLM
Normal,26,HLM
Normal,25,HLM
Normal,20,HLM
Normal,6,HLM
Normal,24,HLM
Normal,65,HLM
Normal,26,HLM
Normal,23,HLM
Normal,27,HLM
Normal,24,HLM
Normal,25,HLM
Normal,19,HLM
Normal,10,HLM
Normal,20,HLM
Normal,26,HLM
Normal,29,HLM
Normal,22,HLM
Normal,17,HLM
Normal,19,HLM
Normal,37,HLM
Normal,22,HLM
Normal,25,HLM
Normal,18,HLM
Normal,21,HLM
Normal,12,HLM
Normal,59,HLM
Normal,36,HLM
Normal,24,HLM
Normal,21,HLM
Normal,16,HLM
Normal,30,HLM
Normal,26,HLM
Normal,32,HLM
Normal,13,HLM
Normal,21,HLM
Normal,19,HLM
Normal,216,HLM
Normal,21,HLM
Normal,36,HLM
Normal,78,HLM
Normal,32,HLM
Normal,25,HLM
Normal,22,HLM
Normal,10,HLM
Normal,35,HLM
Normal,21,HLM
Normal,21,HLM
Normal,23,HLM
Normal,23,HLM
Normal,24,HLM
Normal,28,HLM
Normal,21,HLM
Normal,19,HLM
Normal,17,HLM
Normal,22,HLM
Normal,21,HLM
Normal,20,HLM
Normal,25,HLM
Normal,29,HLM
Normal,89,HLM
Normal,17,HLM
Normal,20,HLM
Normal,8,HLM
Normal,20,HLM
Normal,55,HLM
Normal,11,HLM
Normal,31,HLM
Normal,29,HLM
Normal,29,HLM
Normal,19,HLM
Normal,78,HLM
Normal,13,HLM
Normal,16,HLM
Normal,33,HLM
Normal,110,HLM
Normal,38,HLM
Normal,72,HLM
Normal,38,HLM
Normal,28,HLM
Normal,31,HLM
Normal,31,HLM
Normal,31,HLM
Normal,44,HLM
Normal,65,HLM
Normal,28,HLM
Normal,44,HLM
Normal,33,HLM
Normal,33,HLM
Normal,33,HLM
Normal,60,HLM
Normal,60,HLM
Normal,60,HLM
Normal,400,HLM
Normal,400,HLM
Legal,21,HLM
Normal,28,HLM
Normal,24,HLM
Normal,94,HLM
Normal,81,HLM
Normal,31,HLM
Normal,71,HLM
Normal,25,HLM
Normal,27,HLM
Normal,27,HLM
Normal,27,HLM
Normal,32,HLM
Normal,23,HLM
Normal,35,HLM
Normal,21,HLM
Normal,25,HLM
Normal,16,HLM
Normal,40,HLM
Normal,34,HLM
Normal,32,HLM
Normal,27,HLM
Normal,96,HLM
Normal,57,HLM
Normal,48,HLM
Normal,17,HLM
Normal,84,HLM
Normal,37,HLM
Normal,14,HLM
Normal,18,HLM
Normal,83,HLM
Normal,22,HLM
Normal,40,HLM
Normal,83,HLM
Normal,57,HLM
Normal,15,HLM
Normal,89,HLM
Normal,15,HLM
Normal,14,HLM
Normal,126,HLM
Normal,22,HLM
Normal,136,HLM
Normal,21,HLM
Normal,51,HLM
Normal,49,HLM
Normal,17,HLM
Normal,18,HLM
Normal,24,HLM
Normal,93,HLM
Normal,44,HLM
Normal,17,HLM
Normal,27,HLM
Normal,27,HLM
Normal,21,HLM
Normal,135,HLM
Normal,22,HLM
Normal,35,HLM
Normal,87,HLM
Normal,49,HLM
Normal,39,HLM
Normal,80,HLM
Normal,25,HLM
Normal,44,HLM
Normal,79,HLM
Normal,39,HLM
Normal,21,HLM
Normal,121,HLM
Normal,63,HLM
Normal,108,HLM
Normal,56,HLM
Normal,51,HLM
Normal,46,HLM
Normal,76,HLM
Normal,48,HLM
Normal,37,HLM
Normal,85,HLM
Normal,45,HLM
Normal,99,HLM
Normal,76,HLM
Normal,71,HLM
Normal,46,HLM
Normal,39,HLM
Normal,17,HLM
Normal,43,HLM
Normal,41,HLM
Normal,58,HLM
Normal,35,HLM
Normal,56,HLM
Normal,30,HLM
Normal,27,HLM
Normal,32,HLM
Normal,94,HLM
Normal,27,HLM
DS,390,HLM
Normal,27,HLM
Normal,37,HLM
Normal,69,HLM
Normal,42,HLM
Normal,31,HLM
Normal,105,HLM
Normal,36,HLM
Normal,42,HLM
Normal,80,HLM
Normal,33,HLM
Normal,28,HLM
Normal,70,HLM
Normal,42,HLM
Normal,39,HLM
Normal,19,HLM
Normal,11,HLM
Normal,12,HLM
DS,110,HLM
Normal,100,HLM
Normal,25,HLM
Legal,10,HLM
Normal,10,HLM
Normal,20,HLM
Normal,26,HLM
Normal,50,HLM
Normal,17,HLM
Normal,44,HLM
Normal,74,HLM
Normal,19,HLM
Normal,47,HLM
Normal,46,HLM
Normal,88,HLM
Normal,34,HLM
Normal,34,HLM
Normal,126,HLM
Normal,10,HLM
Normal,68,HLM
Normal,28,HLM
Normal,55,HLM
Normal,73,HLM
Normal,58,HLM
Normal,35,HLM
Normal,22,HLM
Normal,159,HLM
Normal,45,HLM
Normal,38,HLM
Normal,78,HLM
Normal,86,HLM
Normal,26,HLM
Normal,70,HLM
Normal,23,HLM
Normal,28,HLM
Normal,27,HLM
Normal,50,HLM
Normal,56,HLM
Normal,67,HLM
Normal,30,HLM
Normal,43,HLM
DS,64,HLM
Normal,20,HLM
Normal,35,HLM
DS,229,HLM
Normal,33,HLM
Normal,44,HLM
Normal,85,HLM
Normal,503,HLM
Normal,23,HLM
Normal,87,HLM
Normal,26,HLM
Normal,53,HLM
Normal,69,HLM
Normal,36,HLM
Normal,26,HLM
Normal,52,HLM
Normal,21,HLM
Normal,41,HLM
Normal,63,HLM
Normal,78,HLM
Normal,85,HLM
Normal,35,HLM
Normal,15,HLM
Normal,51,HLM
Normal,40,HLM
Normal,236,HLM
Normal,49,HLM
Normal,37,HLM
Normal,38,HLM
Normal,21,HLM
Normal,87,HLM
Normal,20,HLM
Normal,34,HLM
Normal,180,HLM
Normal,55,HLM
Normal,25,HLM
Normal,40,HLM
Normal,38,HLM
Normal,20,HLM
Normal,18,HLM
Normal,42,HLM
Normal,29,HLM
Normal,61,HLM
Normal,76,HLM
Normal,44,HLM
Normal,22,HLM
Normal,22,HLM
Normal,51,HLM
Normal,31,HLM
Normal,46,HLM
Normal,25,HLM
Normal,85,HLM
Normal,71,HLM
Normal,60,HLM
Normal,43,HLM
DS,38,HLM
Normal,28,HLM
Normal,29,HLM
Normal,24,HLM
Normal,13,HLM
Normal,110,HLM
Normal,272,HLM
Normal,109,HLM
Normal,90,HLM
Normal,48,HLM
Normal,28,HLM
Normal,14,HLM
Normal,27,HLM
Normal,15,HLM
Normal,85,HLM
Normal,80,HLM
Normal,17,HLM
Normal,38,HLM
Normal,237,HLM
Normal,50,HLM
Normal,31,HLM
Normal,24,HLM
Normal,9,HLM
Normal,39,HLM
Normal,98,HLM
Normal,59,HLM
Normal,28,HLM
Normal,50,HLM
Normal,95,HLM
Normal,47,HLM
Normal,23,HLM
Normal,168,HLM
Normal,86,HLM
Normal,271,HLM
DS,227,HLM
DS,236,HLM
Normal,27,HLM
Normal,22,HLM
Normal,183,HLM
Normal,43,HLM
Normal,142,HLM
Normal,185,HLM
Normal,29,HLM
Normal,62,HLM
Normal,115,HLM
Normal,74,HLM
Normal,62,HLM
Normal,45,HLM
Normal,325,HLM
Normal,30,HLM
Normal,25,HLM
Normal,24,HLM
Normal,35,HLM
Normal,22,HLM
Normal,41,HLM
Normal,43,HLM
Normal,29,HLM
Normal,66,HLM
Normal,93,HLM
Normal,25,HLM
Normal,54,HLM
Normal,35,HLM
Normal,12,HLM
Normal,80,HLM
Normal,64,HLM
Normal,62,HLM
Normal,25,HLM
Normal,60,HLM
Normal,44,HLM
Normal,44,HLM
Normal,44,HLM
Normal,275,HLM
Normal,305,HLM
Normal,54,HLM
Normal,29,HLM
Normal,21,HLM
Normal,86,HLM
DS,19,HLM
Normal,27,HLM
Normal,30,HLM
Normal,75,HLM
Normal,180,HLM
Normal,33,HLM
Normal,41,HLM
Normal,42,HLM
Normal,29,HLM
Normal,43,HLM
Normal,152,HLM
Normal,54,HLM
Normal,106,HLM
Normal,26,HLM
Normal,23,HLM
Normal,114,HLM
Normal,16,HLM
Normal,75,HLM
Normal,24,HLM
Normal,60,HLM
Normal,41,HLM
Normal,33,HLM
Normal,117,HLM
Normal,21,HLM
Normal,26,HLM
Normal,71,HLM
Normal,107,HLM
Normal,67,HLM
DS,48,HLM
Normal,95,HLM
Normal,31,HLM
Normal,52,HLM
Normal,45,HLM
Normal,37,HLM
Normal,37,HLM
Normal,37,HLM
Normal,21,HLM
Normal,129,HLM
Normal,227,HLM
Normal,18,HLM
Normal,25,HLM
Normal,26,HLM
Normal,32,HLM
Normal,62,HLM
Normal,23,HLM
Normal,68,HLM
Normal,149,HLM
Normal,157,HLM
Normal,126,HLM
Normal,70,HLM
Normal,29,HLM
Normal,39,HLM
Normal,46,HLM
Normal,282,HLM
Normal,114,HLM
Normal,77,HLM
Normal,47,HLM
Normal,35,HLM
Normal,55,HLM
Normal,42,HLM
Normal,125,HLM
Normal,24,HLM
Normal,21,HLM
Normal,28,HLM
Normal,23,HLM
Normal,67,HLM
Normal,32,HLM
Normal,78,HLM
Normal,112,HLM
Normal,85,HLM
Normal,59,HLM
Normal,33,HLM
Normal,36,HLM
Normal,42,HLM
Normal,63,HLM
Normal,32,HLM
Normal,35,HLM
Normal,60,HLM
Normal,32,HLM
Normal,99,HLM
Normal,17,HLM
DS,33,HLM
Normal,25,HLM
Normal,22,HLM
Normal,28,HLM
Normal,135,HLM
Normal,28,HLM
Normal,76,HLM
Normal,62,HLM
Normal,60,HLM
Normal,56,HLM
Normal,48,HLM
Normal,38,HLM
Normal,31,HLM
Normal,24,HLM
Normal,24,HLM
Normal,62,HLM
Normal,21,HLM
Normal,51,HLM
Normal,73,HLM
Normal,77,HLM
Normal,77,HLM
Normal,125,HLM
Normal,83,HLM
Normal,102,HLM
Normal,66,HLM
Normal,43,HLM
Normal,116,HLM
DS,47,HLM
Normal,54,HLM
Normal,60,HLM
Normal,30,HLM
Normal,45,HLM
Normal,39,HLM
Normal,54,HLM
Normal,75,HLM
Normal,85,HLM
Normal,48,HLM
Normal,37,HLM
DS,49,HLM
Normal,75,HLM
Normal,97,HLM
Normal,106,HLM
Normal,76,HLM
Normal,96,HLM
Normal,26,HLM
Normal,25,HLM
Normal,42,HLM
Normal,35,HLM
Normal,68,HLM
Normal,25,HLM
Normal,84,HLM
Normal,43,HLM
Normal,64,HLM
Normal,86,HLM
Normal,66,HLM
Normal,127,HLM
Normal,162,HLM
Normal,55,HLM
Normal,43,HLM
Normal,36,HLM
Normal,71,HLM
Normal,41,HLM
Normal,29,HLM
Normal,74,HLM
Normal,91,HLM
Normal,52,HLM
Normal,56,HLM
Normal,126,HLM
DS,156,HLM
Normal,37,HLM
Normal,54,HLM
Normal,63,HLM
Normal,63,HLM
Normal,57,HLM
Normal,48,HLM
Normal,45,HLM
Normal,28,HLM
Normal,109,HLM
Normal,131,HLM
Normal,119,HLM
Normal,53,HLM
DS,167,HLM
Normal,95,HLM
Normal,69,HLM
Normal,75,HLM
Normal,14,HLM
Normal,88,HLM
Normal,102,HLM
Normal,143,HLM
Normal,36,HLM
Normal,70,HLM
Normal,36,HLM
Normal,31,HLM
Normal,63,HLM
Normal,88,HLM
DS,121,HLM
Normal,129,HLM
Normal,126,HLM
Normal,108,HLM
Normal,48,HLM
Normal,66,HLM
Normal,87,HLM
Normal,30,HLM
Normal,52,HLM
Normal,40,HLM
Normal,23,HLM
Normal,363,HLM
Normal,91,HLM
Normal,48,HLM
Normal,39,HLM
Normal,85,HLM
Normal,32,HLM
Normal,116,HLM
Normal,50,HLM
Normal,101,HLM
Normal,115,HLM
Normal,302,HLM
Normal,117,HLM
Normal,269,HLM
Normal,39,HLM
Normal,43,HLM
Normal,99,HLM
Normal,59,HLM
Normal,43,HLM
Normal,109,HLM
Normal,118,HLM
Normal,21,HLM
Normal,48,HLM
Normal,33,HLM
Normal,118,HLM
Normal,59,HLM
Normal,77,HLM
Normal,67,HLM
Normal,103,HLM
Normal,91,HLM
Normal,60,HLM
Normal,68,HLM
Normal,61,HLM
Normal,54,HLM
Normal,42,HLM
Normal,66,HLM
Normal,129,HLM
Normal,118,HLM
Normal,47,HLM
Normal,59,HLM
Normal,75,HLM
Normal,93,HLM
Normal,15,HLM
Normal,45,HLM
Normal,574,HLM
Normal,92,HLM
Normal,45,HLM
Normal,72,HLM
Normal,82,HLM
Normal,126,HLM
DS,64,HLM
Normal,54,HLM
Normal,56,HLM
DS,45,HLM
Normal,46,HLM
Legal,413,MAB
Legal,847,MAB
Normal,1272,MAB
Normal,284,MAB
Normal,4,MAB
Legal,33,MAB
Normal,41,MAB
Legal,661,MAB
Legal,693,MAB
Legal,401,MAB
Legal,671,MAB
Legal,45,MAB
Legal,295,MAB
Legal,637,MAB
Legal,575,MAB
Normal,658,MAB
Legal,397,MAB
Legal,237,MAB
Legal,490,MAB
Legal,471,MAB
Normal,107,MAB
Legal,196,MAB
Legal,356,MAB
Legal,102,MAB
Legal,234,MAB
Legal,824,MAB
Legal,523,MAB
Legal,996,MAB
Legal,464,MAB
Legal,554,MAB
Legal,289,MAB
Legal,1442,MAB
Legal,1202,MAB
Legal,1202,MAB
Legal,298,MAB
Legal,594,MAB
Legal,692,MAB
Normal,481,MAB
Legal,518,MAB
Legal,580,MAB
Legal,773,MAB
Legal,457,MAB
Legal,524,MAB
Legal,494,MAB
Legal,534,MAB
Legal,401,MAB
Legal,477,MAB
Legal,181,MAB
Legal,455,MAB
Normal,337,MAB
Legal,140,MAB
Legal,187,MAB
DS,355,MAB
DS,431,MAB
Legal,388,MAB
Legal,388,MAB
Legal,442,MAB
Legal,442,MAB
Normal,458,MAB
Normal,462,MAB
DS,309,MAB
DS,321,MAB
Normal,161,MAB
Normal,149,MAB
Normal,157,MAB
Normal,277,MAB
Normal,369,MAB
Normal,469,MAB
Normal,707,MAB
Normal,836,MAB
Normal,247,MAB
Normal,600,MAB
Normal,605,MAB
Normal,630,MAB
Normal,702,MAB
Normal,381,MAB
DS,197,MAB
DS,241,MAB
Normal,297,MAB
Normal,558,MAB
Normal,530,MAB
DS,238,MAB
Normal,365,MAB
Normal,366,MAB
Normal,294,MAB
Normal,474,MAB
Normal,491,MAB
Normal,293,MAB
DS,395,MAB
DS,399,MAB
Normal,756,MAB
DS,205,MAB
Normal,156,MAB
Normal,1082,MAB
Normal,236,MAB
Normal,433,MAB
Normal,100,MAB
Normal,1070,MAB
Normal,994,MAB
Normal,280,MAB
Normal,155,MAB
Legal,1159,MAB
Normal,133,MAB
Normal,82,MAB
Normal,656,MAB
Normal,169,MAB
Normal,251,MAB
DS,547,MAB
DS,607,MAB
DS,169,MAB
DS,709,MAB
Normal,61,MAB
Normal,284,MAB
Normal,677,MAB
Normal,419,MAB
Normal,588,MAB
Normal,595,MAB
Normal,676,MAB
Normal,244,MAB
Legal,589,MAB
Normal,465,MAB
Normal,422,MAB
Normal,761,MAB
Normal,483,MAB
Normal,649,MAB
Normal,1361,MAB
Normal,429,MAB
Normal,602,MAB
Normal,467,MAB
Normal,438,MAB
Normal,600,MAB
Normal,599,MAB
Normal,442,MAB
Normal,510,MAB
Normal,371,MAB
Normal,393,MAB
Normal,323,MAB
Normal,343,MAB
Normal,505,MAB
Normal,613,MAB
Normal,358,MAB
Normal,465,MAB
Normal,260,MAB
Normal,349,MAB
Normal,218,MAB
Normal,231,MAB
Normal,420,MAB
Normal,197,MAB
Normal,282,MAB
Normal,234,MAB
Normal,140,MAB
Normal,247,MAB
Normal,252,MAB
Normal,198,MAB
Normal,145,MAB
Normal,207,MAB
Normal,280,MAB
Normal,921,MAB
Normal,353,MAB
Normal,270,MAB
Normal,343,MAB
Normal,395,MAB
Normal,522,MAB
Normal,144,MAB
Normal,277,MAB
Normal,201,MAB
Normal,182,MAB
Normal,190,MAB
Normal,216,MAB
Normal,221,MAB
Normal,312,MAB
Normal,194,MAB
Normal,464,MAB
Normal,418,MAB
Normal,353,MAB
Normal,274,MAB
Normal,282,MAB
Normal,229,MAB
Normal,409,MAB
Normal,172,MAB
Normal,259,MAB
Normal,218,MAB
Normal,276,MAB
Normal,258,MAB
Normal,192,MAB
Normal,248,MAB
Normal,255,MAB
Normal,665,MAB
Normal,208,MAB
Normal,194,MAB
Normal,369,MAB
Legal,770,MAB-2nd
Legal,797,MAB-2nd
Normal,1337,MAB-2nd
Normal,1371,MAB-2nd
DS,874,MAB-2nd
Legal,615,MAB-2nd
Legal,1352,MAB-2nd
Legal,461,MAB-2nd
DS,88,MAB-2nd
Legal,608,MAB-2nd
